id,what,where
 T1114 ,enumerate,Exchange users
 T1114 ,dump,GAL
 T1114 ,extract,email
 T1114 ,compromised,credentials
 T1114 ,searches,Outlook files directories
 T1114 ,collects,email addresses
 T1519 ,disabling,emond
 T1519 ,removing,Launch Daemon plist file
 T1499 ,perform,SYN flood attack
 T1480 ,used,kill dates
 T1480 ,guardrail,execution
 T1480 ,observed,Equation
 T1480 ,utilizing,environmental keying
 T1106 ,starting,process
 T1106 ,using,CreateProcess
 T1106 ,leverages,"Windows API call VirtualAlloc , WriteProcessMemory , CreateRemoteThread"
 T1106 ,run,It
 T1106 ,creates,processes call CreateProcessA CreateProcessAsUserA
 T1106 ,using,Windows API
 T1106 ,running,shell commands
 T1106 ,contains,variety enumeration modules option
 T1106 ,use,API calls
 T1106 ,carry,tasks
 T1106 ,leverage,"Windows API call , CreateProcessA ,"
 T1106 ,leveraged,several Windows API calls
 T1106 ,create,processes
 T1106 ,gather,disk information
 T1106 ,detect,debugger activity
 T1106 ,run,application script / file
 T1106 ,uses,API call ShellExecuteW
 T1106 ,starting,process
 T1106 ,using,CreateProcess
 T1106 ,leverages,CreateProcess calls
 T1106 ,execute,files
 T1106 ,use,Windows API
 T1106 ,function,CreateProcess
 T1106 ,execute,another process
 T1106 ,used,several Win32 API functions
 T1106 ,interact,victim machine
 T1106 ,leverages,Windows API
 T1106 ,perform,variety tasks
 T1106 ,parses,export tables system DLLs
 T1106 ,call,various Windows API functions
 T1106 ,uses,"Windows API call , CreateProcessW ,"
 T1106 ,manage,execution flow
 T1106 ,used,APIs calls
 T1106 ,related,various tasks
 T1106 ,subverting,AMSI
 T1106 ,executing,commands
 T1106 ,used,CreateProcessW
 T1106 ,create,child processes
 T1106 ,using,Windows API call CreateProcessW
 T1106 ,contains,execFile function system
 T1106 ,specified,file
 T1106 ,using,NSTas method
 T1129 ,uses,LoadLibraryExW function
 T1129 ,load,additional modules
 T1129 ,used,DWriteCreateFactory function
 T1129 ,creates,remote attackers
 T1129 ,call,DLL functions
 T1129 ,using,LoadLibrary API
 T1048 ,used,FTP
 T1048 ,exfiltrate,files
 T1048 ,used,BITSAdmin
 T1048 ,create,BITS Jobs
 T1048 ,upload,files
 T1048 ,compromised,host
 T1048 ,uses,HTTP
 T1048 ,send,data
 T1048 ,exfiltrates,files
 T1048 ,collected,files
 T1048 ,configured,Exfiltration servers
 T1048 ,use,Dropbox GitHub
 T1048 ,used,FTP
 T1048 ,collected,data
 T1048 ,used,FTP
 T1048 ,exfiltrate,data separate main command control protocol
 T1048 ,exfiltrates,data
 T1048 ,uploading,HAMMERTOSS
 T1048 ,retrieve,accounts
 T1048 ,connects,predefined domain port 443
 T1048 ,gathered,information
 T1048 ,generates,email message
 T1048 ,containing,information newly
 T1048 ,infected,victims
 T1048 ,exfiltrated,data
 T1048 ,exfiltrate,data
 T1048 ,used,WinSCP
 T1048 ,exfiltrate,FTP
 T1048 ,targeted,organization
 T1048 ,used,WebDAV
 T1048 ,stolen,USB files
 T1041 ,exfiltrates,data
 T1041 ,used,channel
 T1041 ,exfiltrates,data C2 channel
 T1041 ,exfiltrated,data
 T1041 ,using,already
 T1041 ,opened,channel
 T1041 ,collected,information
 T1041 ,direct,BACKSPACE
 T1041 ,upload,files
 T1041 ,exfiltrates,data
 T1041 ,exfiltrates,data
 T1041 ,collected,data
 T1041 ,exfiltrating,system within within HTTP GET request
 T1041 ,stored,information
 T1041 ,sent,cookies
 T1041 ,send,target
 T1041 ,gathered,data
 T1041 ,collected,files
 T1041 ,sent,system information files
 T1041 ,used,C2 channel
 T1041 ,exfiltrate,data
 T1041 ,encrypted,RAR files
 T1041 ,containing,exfiltration
 T1041 ,established,backdoor command control channel
 T1041 ,exfiltrated,data
 T1041 ,saves,victim
 T1041 ,gathered,information
 T1041 ,uploaded,file
 T1041 ,performs,exfiltration C2 channel
 T1041 ,exfiltrates,data
 T1041 ,exfiltrated,Machete 's collected data
 T1041 ,used,channel
 T1041 ,exfiltrates,data
 T1041 ,reading,files C2 channel
 T1041 ,upload,files
 T1041 ,performs,data exfiltration
 T1041 ,using,custom protocol
 T1041 ,exfiltrates,data
 T1041 ,exfiltrates,screenshot files
 T1041 ,send,"screenshots files , keylogger data , files ,"
 T1041 ,recorded,audio
 T1041 ,performs,exfiltration
 T1041 ,used,BITSAdmin
 T1041 ,collected,files
 T1041 ,used,Web shells HTRAN
 T1041 ,exfiltrate,data
 T1041 ,collected,data
 T1041 ,existing,C2 channel
 T1041 ,exfiltrated,data
 T1041 ,using,HTTP POST requests
 T1011 ,named,module
 T1011 ,contains,may
 T1011 ,used,functionality
 T1011 ,including,"infected system , ,"
 T1011 ,encoded,information
 T1011 ,acting,beacon
 T1011 ,identifying,Bluetooth devices vicinity
 T1052 ,creates,thumb.dd
 T1052 ,named,file
 T1052 ,connected,victim
 T1052 ,contains,information infected system activity logs
 T1052 ,copy,files every drive
 T1052 ,contains,module
 T1052 ,move,data
 T1052 ,airgapped,networks
 T1052 ,connected,systems
 T1052 ,using,removable USB device
 T1052 ,staged,data
 T1052 ,collected,files
 T1052 ,gapped,victims
 T1190 ,observed,Axiom
 T1190 ,using,SQL injection
 T1190 ,gain,access systems
 T1190 ,used,Havij
 T1190 ,automate,SQL injection
 T1190 ,performed,SQL injection attacks extranet web servers
 T1190 ,gain,access
 T1190 ,exploited,facing server
 T1190 ,gain,access network
 T1190 ,used,sqlmap
 T1190 ,automate,exploitation SQL injection vulnerabilities
 T1203 ,exploited,"client software vulnerabilities execution , Microsoft Word CVE-2012 0158"
 T1203 ,exploits,CVE-2017 11882 Microsofts Equation Editor
 T1203 ,execute,process
 T1203 ,exploited,multiple execution
 T1203 ,including,Microsoft Office vulnerabilities vulnerabilities Adobe Reader Flash
 T1203 ,exploited,Microsoft Office vulnerability CVE-2017 0262
 T1203 ,used,"multiple software exploits common client software , like Microsoft Word Adobe Reader"
 T1203 ,gain,code execution part
 T1203 ,used,RTF document
 T1203 ,includes,exploit
 T1203 ,execute,malicious code
 T1203 ,exploit,WinRAR
 T1203 ,known,vulnerability
 T1203 ,used,Flash Player
 T1203 ,exploits,Word
 T1203 ,leveraged,"follow exploits operation CVE-2012 0158 , CVE-2015 1641 , CVE-2017 0199 , CVE-2017 11882 , CVE-2019 3396"
 T1203 ,leverages,known zero day vulnerability Adobe Flash
 T1203 ,execute,implant
 T1203 ,exploited,Microsoft Word vulnerability CVE-2014 4114
 T1203 ,including,"Microsofts Equation Editor , Internet Explorer vulnerability , CVE-2017 8570 , CVE-2017 0199 , CVE-2017 8759"
 T1203 ,leverages,vulnerable versions Flash
 T1203 ,perform,execution
 T1203 ,used,"exploitation endpoint software ,"
 T1203 ,including,Microsoft Internet Explorer Adobe Flash vulnerabilities
 T1203 ,gain,execution
 T1203 ,used,zero day exploits
 T1203 ,exploited,"CVE-2011 4369 , vulnerability PRC component Adobe Reader"
 T1203 ,exploited,Microsoft Office vulnerabilities CVE-2017 11882 CVE-2018 0802
 T1203 ,deliver,payload
 T1203 ,exploits,vulnerability CVE-2012 0158
 T1203 ,exploited,Adobe Flash vulnerability CVE-2018 4878
 T1203 ,exploited,multiple Microsoft Office .NET vulnerabilities
 T1203 ,including,"CVE-2017 0199 , CVE-2017 8759 , CVE-2017 11882"
 T1203 ,uses,malicious documents
 T1203 ,deliver,remote execution exploits part
 T1203 ,exploited,"CVE-2017 8570 , CVE-2012 1856 , CVE-2014 4114 , CVE-2017 0199 , CVE-2015 1641"
 T1203 ,following,vulnerabilities
 T1203 ,execute,", Hadoop YARN ResourceManager"
 T1203 ,exploited,Microsoft Word vulnerability CVE-2017 0199
 T1203 ,taken,advantage
 T1203 ,known,vulnerability
 T1203 ,execute,code
 T1203 ,exploited,Microsoft SharePoint vulnerability CVE-2019 0604
 T1203 ,executed,commands
 T1203 ,including,"CVE-2017 11882 , CVE-2018 0802 , CVE-2012 0158"
 T1203 ,exploit,"Hadoop , Redis , ActiveMQ"
 T1203 ,known,vulnerabilities
 T1203 ,running,services
 T1203 ,conduct,execution
 T1212 ,Make,difficult adversaries exploitation undiscovered unpatched vulnerabilities
 T1212 ,advance,operation
 T1212 ,using,sandboxing
 T1212 ,mitigate,impact types exploitation
 T1212 ,exist,Risks additional exploits weaknesses systems
 T1212 ,used,Security applications look used Windows Defender Exploit Guard Enhanced Mitigation Experience Toolkit
 T1212 ,mitigate,exploitation behavior
 T1212 ,occurring,software exploit
 T1212 ,depend,architecture target application binary
 T1212 ,targeted,software
 T1212 ,Develop,robust cyber intelligence capability
 T1212 ,determine,types levels threat may
 T1212 ,use,software exploits 0-days particular organization
 T1212 ,Update,software
 T1212 ,employing,patch management
 T1211 ,used,CVE-2015 4902
 T1211 ,bypass,security features
 T1068 ,exploited,"CVE-2014 4076 , CVE-2015 2387 , CVE-2015 1701 , CVE-2017 0263"
 T1068 ,escalate,privileges
 T1068 ,used,CVE-2016 7255
 T1068 ,escalate,privileges
 T1068 ,used,publicly available exploit CVE-2017 0213
 T1068 ,escalate,privileges local system
 T1068 ,used,exploits
 T1068 ,increase,levels rights privileges
 T1068 ,exploit,vulnerabilities MS14 058
 T1068 ,exploit,privilege escalation vulnerabilities CVE-2010 0232 CVE-2010 4398
 T1068 ,exploit,vulnerabilities MS16 032 MS16 135
 T1068 ,exploit,Windows vulnerabilities
 T1068 ,escalate,privileges
 T1068 ,targeted,"CVE-2013 3660 , CVE-2011 2005 , CVE-2010 4398 , could"
 T1068 ,allow,local users
 T1068 ,access,kernel level privileges
 T1068 ,exploited,CVE-2016 0167 local vulnerability
 T1068 ,exploited,CVE-2015 1701 CVE-2015 2387
 T1068 ,escalate,privileges
 T1068 ,leveraged,zero day vulnerability
 T1068 ,escalate,privileges
 T1068 ,contains,modules local privilege escalation exploits CVE-2016 9192 CVE-2016 0099
 T1068 ,execute,vulnerable Outpost Sandbox avast
 T1068 ,gain,kernel mode privileges
 T1068 ,used,CVE-2014 6324
 T1068 ,escalate,privileges
 T1068 ,exploits,CVE-2016 4117
 T1068 ,allow,executable
 T1068 ,gain,escalated privileges
 T1210 ,exploited,Windows SMB Remote Code Execution Vulnerability
 T1210 ,conduct,lateral movement
 T1210 ,seen,Emotet
 T1210 ,exploiting,SMB
 T1210 ,achieve,lateral movement propagation
 T1210 ,built,modules
 T1210 ,exploiting,"remote SMB , JBoss , Jenkins servers"
 T1210 ,use,MS10 061
 T1210 ,exploit,print spooler vulnerability
 T1210 ,shared,printer
 T1210 ,move,Flame
 T1210 ,use,"two exploits SMBv1 , EternalBlue EternalRomance"
 T1210 ,spread,NotPetya
 T1210 ,contains,module
 T1210 ,exploiting,SMB
 T1210 ,exploited,MS17 101
 T1210 ,move,Threat Group-3390
 T1210 ,uses,exploit SMBv1
 T1210 ,spread,WannaCry
 T1133 ,leverage,legitimate credentials
 T1133 ,log,external remote services
 T1133 ,compromised,online billing /
 T1133 ,using,VPN access third party provider service
 T1133 ,targeted,payment service
 T1133 ,used,VPNs Outlook Web Access
 T1133 ,maintain,access victim networks
 T1133 ,used,"legitimate VPN , Citrix , VNC credentials"
 T1133 ,maintain,access victim environment
 T1133 ,regained,access
 T1133 ,extracted,stolen VPN certificate
 T1133 ,compromised,host
 T1133 ,gain,access server
 T1133 ,compromised,VPN accounts
 T1133 ,gain,access victim systems
 T1133 ,uses,"remote services VPN , Citrix , OWA"
 T1133 ,established,VPN access victim environments
 T1133 ,used,VPN
 T1133 ,persist,TEMP.Veles
 T1133 ,use,profiles
 T1133 ,access,network
 T1133 ,using,external VPN services
 T1181 ,overwritten,function pointer
 T1181 ,execute,malicious code
 T1181 ,overwrites,Explorers Shell_TrayWnd extra window memory
 T1181 ,redirect,execution
 T1181 ,execute,return
 T1181 ,oriented,programming chain
 T1181 ,create,malicious thread
 T1008 ,used,Steam community page
 T1008 ,contains,primary command control server
 T1008 ,contacted,secondary fallback command control server
 T1008 ,broken,current one
 T1008 ,uses,backup communication method HTTP beacon
 T1008 ,coded,domains
 T1008 ,try,second
 T1008 ,fails,one
 T1008 ,tests,JHUHUGIT
 T1008 ,reach,C2 server
 T1008 ,attempting,direct
 T1008 ,obtaining,settings
 T1008 ,sending,connection
 T1008 ,injecting,code
 T1008 ,fails,proxy method
 T1008 ,accept,multiple URLs
 T1008 ,uses,Kwampirs
 T1008 ,established,successful connection
 T1008 ,sends,data
 T1008 ,chosen,hard coded servers
 T1008 ,chooses,new C2 server
 T1008 ,attempt,transmission
 T1008 ,creates,remote attackers
 T1008 ,change,C2 servers
 T1008 ,sent,data
 T1008 ,failed,FTP
 T1008 ,used,fallback server
 T1008 ,uses,Google Search
 T1008 ,identify,C2 servers
 T1008 ,Base64-encoded,network
 T1008 ,based,protocol
 T1008 ,configured,infected host
 T1008 ,send,beacons
 T1008 ,falls,OilRig malware ISMAgent
 T1008 ,reach,C2 server
 T1008 ,uses,multiple protocols C2 server
 T1008 ,uses,port 80
 T1008 ,falls,S Type
 T1008 ,fails,initial communication
 T1008 ,configured,WinMM
 T1008 ,used,The C2 server
 T1008 ,use,number
 T1008 ,closes,connection
 T1008 ,used,port
 T1083 ,retrieve,metadata files disk
 T1083 ,list,current working directory
 T1083 ,obtain,file directory listings
 T1083 ,following,commands
 T1083 ,exploiting,machine LOWBALL malware
 T1083 ,obtain,information files directorie dir directorydirectory
 T1083 ,list,files directories
 T1083 ,list,files information specific directories
 T1083 ,used,Forfiles
 T1083 ,locate,"PDF , Excel , Word documents"
 T1083 ,searched,specific terms
 T1083 ,compromised,DCCC computer
 T1083 ,looks,files directories local file system
 T1083 ,possesses,capability machine
 T1083 ,list,files directories
 T1083 ,identifying,documents victim
 T1083 ,following,extension
 T1083 ,search,folders
 T1083 ,collects,files
 T1083 ,used,dir
 T1083 ,collects,"information available drives , default browser , desktop file list , My Documents , Internet history , program files , root available drives"
 T1083 ,searches,ICS
 T1083 ,related,software files
 T1083 ,allows,adversaries search files
 T1083 ,identifies,files certain extensions USB devices
 T1083 ,searches,files victim 's machine
 T1083 ,list,file directory information
 T1083 ,enumerate,files
 T1083 ,gathers,list
 T1083 ,installed,apps
 T1083 ,registered,"mail , browser , instant messaging clients"
 T1083 ,given,file types
 T1083 ,uploaded,BRONZE BUTLER
 T1083 ,created,new list
 T1083 ,steal,specific files
 T1083 ,obtain,victim drive information well list folders directory
 T1083 ,checks,current working directory
 T1083 ,contains,watchdog functionality
 T1083 ,ensures,correct path
 T1083 ,located,executable
 T1083 ,collects,victim 's % TEMP% directory path version Internet Explorer
 T1083 ,list,directory contents
 T1083 ,mounted,volumes
 T1083 ,used,cmd
 T1083 ,find,files directories native functionality dir commands
 T1083 ,searches,specified files
 T1083 ,attached,CosmicDuke searches
 T1083 ,mounted,drives file extensions keywords
 T1083 ,match,predefined list
 T1083 ,contains,"commands , well search files"
 T1083 ,list,files directories
 T1083 ,matching,certain extensions
 T1083 ,defined,list
 T1083 ,list,files system
 T1083 ,collected,file listings default Windows directories
 T1083 ,lists,files victims machine
 T1083 ,obtaining,"directory , file , drive listings"
 T1083 ,used,batch script
 T1083 ,gather,folder file names
 T1083 ,used,Android backdoors capable
 T1083 ,enumerating,specific files infected devices
 T1083 ,scans,victim
 T1083 ,contain,certain keywords C2 text file
 T1083 ,obtained,list
 T1083 ,collects,information
 T1083 ,installed,software
 T1083 ,executes,dir directory
 T1083 ,performing,directory listings
 T1083 ,includes,various modules
 T1083 ,finding,files interest hosts network shares
 T1083 ,collects,"directory listing Desktop , % TEMP% , directory"
 T1083 ,search,files victim
 T1083 ,enumerates,directories
 T1083 ,used,Forfiles
 T1083 ,locate,certain types files / directories
 T1083 ,looks,specific files file types
 T1083 ,collects,information
 T1083 ,including,"previously users startup , present user 's home , files folders present user 's My Documents , folder , recently files , folders ,"
 T1083 ,installed,drivers
 T1083 ,configured,services
 T1083 ,accessed,"files , folders , programs"
 T1083 ,lists,"directories Desktop , program , users recently files"
 T1083 ,accessed,files
 T1083 ,collects,system
 T1083 ,mapped,volumes
 T1083 ,steals,"files x , , x , , x , , ,"
 T1083 ,following,extension
 T1083 ,based,implant
 T1083 ,traverses,FTP servers directories
 T1083 ,looking,files keyword matches computer names certain keywords
 T1083 ,enumerating,system drives partitions
 T1083 ,listing,"files , folders ,"
 T1083 ,drives,victim
 T1083 ,creates,"backdoor remote attackers check existence files , , well"
 T1083 ,including,components
 T1083 ,retrieve,list logical drives
 T1083 ,enumerates,directories
 T1083 ,obtains,file attributes
 T1083 ,lists,information files directory
 T1083 ,list,file directory information
 T1083 ,enumerate,drives types
 T1083 ,change,file permissions
 T1083 ,using,cacls
 T1083 ,browse,file systems
 T1083 ,given,filename
 T1083 ,specified,directory
 T1083 ,lists,files metadata files
 T1083 ,uses,command line interaction
 T1083 ,search,files directories
 T1083 ,launch,file browser explorer
 T1083 ,search,files victims machine
 T1083 ,enumerate,drives infected system
 T1083 ,created,filenames
 T1083 ,suggesting,different versions versions may work together
 T1083 ,targeted,victims
 T1083 ,collects,list files directories
 T1083 ,use,common function
 T1083 ,identify,target files
 T1083 ,enumerate,"directories ,"
 T1083 ,including,Destover like variant
 T1083 ,lists,files
 T1083 ,gathers,information
 T1083 ,used,MailSniper
 T1083 ,called,tool
 T1083 ,called,another utility
 T1083 ,extract,attachments
 T1083 ,creates,remote attackers search files
 T1083 ,list,contents drives
 T1083 ,produces,file listings
 T1083 ,exfiltrated,files
 T1083 ,list,"victim 's logical drives type , well total / free space"
 T1083 ,fixed,devices
 T1083 ,list,directory 's contents
 T1083 ,perform,directory
 T1083 ,listing,volume drives available victim 's machine
 T1083 ,fetch,specific files
 T1083 ,running,commands
 T1083 ,obtain,list files directories
 T1083 ,enumerating,logical drives
 T1083 ,upload,"information files victim mobile device ,"
 T1083 ,including,"SD card size , installed app list , SMS content , contacts , calling history"
 T1083 ,specified,directory
 T1083 ,used,malware
 T1083 ,checked,"ProgramData folder folders files keywords "" Kasper , "" "" Panda , "" "" ESET"
 T1083 ,obtain,list files directories well logical drives
 T1083 ,allows,adversaries
 T1083 ,modify,infected host 's file system
 T1083 ,supports,", , , writing , ,"
 T1083 ,creating,directories
 T1083 ,listing,directory contents
 T1083 ,retrieving,file attributes
 T1083 ,retrieving,volume information
 T1083 ,browse,systems
 T1083 ,using,file manager module
 T1083 ,extract,drive information
 T1083 ,search,files system
 T1083 ,collects,information Windows directory
 T1083 ,compressed,RAR files
 T1083 ,gather,victim drive information
 T1083 ,list,directory logical drives
 T1083 ,creates,remote attackers
 T1083 ,retrieve,lists files
 T1083 ,searched,files
 T1083 ,fixed,drives
 T1083 ,matching,extensions
 T1083 ,specified,list
 T1083 ,created,files
 T1083 ,matches,predefined list
 T1083 ,list,drives
 T1083 ,list,file information
 T1083 ,given,directory
 T1083 ,enumerate,drives
 T1083 ,find,files
 T1083 ,conduct,file browsing
 T1083 ,enumerate,local file system
 T1083 ,includes,module
 T1083 ,enumerating,recently
 T1083 ,accessed,files
 T1083 ,get,current directory name well size file
 T1083 ,obtain,"information logical drives , drive type , free space"
 T1083 ,enumerate,user directories victim
 T1083 ,collects,"information paths , size , creation time files specific file extensions , actual content file"
 T1083 ,lists,files
 T1083 ,enumerate,storage devices
 T1083 ,find,particular string
 T1083 ,start,files
 T1083 ,matching,certain file extension
 T1083 ,created,subdirectories
 T1083 ,obtains,installer properties
 T1083 ,obtain,information
 T1083 ,uninstall,certain applications
 T1083 ,search,files directories
 T1083 ,listing,contents folders victim
 T1083 ,searches,custom network encryption software
 T1083 ,gather,list files directories infected system
 T1083 ,searches,files local drives
 T1083 ,scan,victim drives
 T1083 ,look,specific banking software machine
 T1083 ,determine,next actions
 T1083 ,browsing,history
 T1083 ,identify,drive type victim
 T1083 ,obtain,directory listing
 T1083 ,searches,files
 T1083 ,manipulating,files directories
 T1083 ,extracted,Word documents server
 T1083 ,using,command
 T1083 ,containing,* * x.
 T1083 ,searched,documents based specific date range
 T1083 ,identify,victim
 T1083 ,installed,software
 T1083 ,identifies,files directories collection
 T1083 ,searching,specific file extensions file modification time
 T1083 ,enumerate,drive types
 T1083 ,checks,directory location
 T1083 ,avoid,launching sandbox
 T1083 ,searches,documents
 T1083 ,containing,OS
 T1083 ,drive,letters C
 T1083 ,matching,certain extensions
 T1083 ,browsing,"history , cookies , plug information"
 T1083 ,discover,"files specific locations hard disk % TEMP% directory , current user 's desktop , Program Files directory"
 T1083 ,searched,files
 T1083 ,matching,lPH * pattern
 T1083 ,search,files victims machine
 T1083 ,gather,victim 's current directory
 T1083 ,matching,certain extensions names
 T1083 ,list,directories victim
 T1083 ,searches,variety user
 T1083 ,using,"RSA AES ,"
 T1083 ,including,"Office , PDF , image , audio , video , source code , archive / compression format , key certificate files"
 T1083 ,enumerate,files directories
 T1083 ,sets,WH_CBT search
 T1083 ,hook,Windows
 T1083 ,capture,files victim
 T1083 ,contains,readFiles function
 T1083 ,return,detailed
 T1083 ,specified,directory
 T1083 ,searches,files 60 mb less
 T1083 ,contain,", x , , x , , x , , ,"
 T1083 ,following,extension
 T1083 ,runs,echo % APPDATA% command
 T1083 ,list,contents directory
 T1083 ,obtain,current execution path
 T1083 ,searches,specific directories victims machine
 T1083 ,enumerate,files drives
 T1083 ,browse,file system
 T1083 ,open,file manager explorer
 T1222 ,changes,APT32 's macOS backdoor
 T1222 ,execute,file
 T1222 ,use,command line utility cacls
 T1222 ,change,file permissions
 T1222 ,uses,attrib + h icacls
 T1222 ,hidden,files
 T1222 ,grant,full access controls
 T1107 ,delete,files directories
 T1107 ,deleted,tools batch files
 T1107 ,deleted,computer files
 T1107 ,cover,tracks
 T1107 ,used,SDelete
 T1107 ,remove,artifacts
 T1107 ,delete,files
 T1107 ,receive,âdeleteâ command
 T1107 ,used,CLOSESHAVE system
 T1107 ,called,utility
 T1107 ,delete,file
 T1107 ,deleted,files
 T1107 ,delete,files
 T1107 ,delete,files
 T1107 ,cleaned,secondary payload execution
 T1107 ,associated,files
 T1107 ,contains,Oldrea
 T1107 ,removes,cleanup module
 T1107 ,marks,upon
 T1107 ,deleted,files
 T1107 ,reboot,next system
 T1107 ,removes,Bankshot
 T1107 ,delete,files directories
 T1107 ,deletes,dropper VBS scripts
 T1107 ,delete,files
 T1107 ,uses,command
 T1107 ,delete,RAR archives
 T1107 ,use,rm -rf
 T1107 ,remove,folders files
 T1107 ,delete,files
 T1107 ,uninstall,Cardinal RAT
 T1107 ,deleting,executable
 T1107 ,created,files registry keys
 T1107 ,used,cmd
 T1107 ,delete,files
 T1107 ,deleted,DLL dropper
 T1107 ,cover,tracks
 T1107 ,delete,files
 T1107 ,deleting,files
 T1107 ,observed,hard disk well null bytes
 T1107 ,loading,Linux Kernel Module
 T1107 ,deleting,It
 T1107 ,overwriting,data
 T1107 ,deleted,"many operations part cleanup ,"
 T1107 ,used,files
 T1107 ,including,deleting screenshots
 T1107 ,removing,applications
 T1107 ,launching,remote shell
 T1107 ,delete,Elise
 T1107 ,delete,file
 T1107 ,deleted,initial dropper
 T1107 ,running,environment checks
 T1107 ,delete,malware associated artifacts victim
 T1107 ,deletes,.LNK file
 T1107 ,used,batch scripts
 T1107 ,scheduled,tasks
 T1107 ,delete,critical system files
 T1107 ,uses,SDelete
 T1107 ,clean,environment
 T1107 ,prevent,detection
 T1107 ,deleted,tmp prefetch files
 T1107 ,delete,files system
 T1107 ,delete,files
 T1107 ,delete,files persistence mechanisms
 T1107 ,delete,files
 T1107 ,deletes,"one files , 2"
 T1107 ,establishing,persistence
 T1107 ,delete,file
 T1107 ,used,Malware
 T1107 ,deleting,files
 T1107 ,delete,specified file
 T1107 ,delete,files
 T1107 ,deletes,RAT installer
 T1107 ,executes,DLL payload file
 T1107 ,batch,files
 T1107 ,reduce,fingerprint system
 T1107 ,deletes,upon infection
 T1107 ,encoded,CAB file
 T1107 ,deletes,original installer file
 T1107 ,creates,remote attackers
 T1107 ,delete,files
 T1107 ,delete,specified file
 T1107 ,delete,files
 T1107 ,delete,file
 T1107 ,deletes,files
 T1107 ,delete,file
 T1107 ,delete,The JHUHUGIT dropper
 T1107 ,delete,specified files
 T1107 ,deletes,JPIN 's installer / uninstaller component
 T1107 ,encounters,version Windows earlier Windows XP
 T1107 ,running,security related processes
 T1107 ,delete,files
 T1107 ,delete,files
 T1107 ,delete,files
 T1107 ,deleted,exfiltrated data disk
 T1107 ,supports,file deletion
 T1107 ,delete,files
 T1107 ,deletes,files
 T1107 ,including,""" suicide scripts """
 T1107 ,delete,malware binaries victim
 T1107 ,uses,secure file deletion
 T1107 ,delete,files
 T1107 ,delete,files
 T1107 ,creates,remote attackers
 T1107 ,delete,files
 T1107 ,observed,execution
 T1107 ,deleting,original launcher
 T1107 ,uploaded,file
 T1107 ,delete,Machete
 T1107 ,deletes,MacSpy
 T1107 ,creates,temporary files
 T1107 ,overwrote,files
 T1107 ,cover,tracks
 T1107 ,deletes,files
 T1107 ,deleting,backdoor file
 T1107 ,delete,MoonWind
 T1107 ,specified,files
 T1107 ,remove,More_eggs
 T1107 ,deletes,files
 T1107 ,using,DeleteFileW API call
 T1107 ,delete,local files
 T1107 ,launches,script
 T1107 ,delete,original decoy file
 T1107 ,cover,tracks
 T1107 ,deleting,files victim
 T1107 ,delete,files
 T1107 ,cover,tracks
 T1107 ,delete,files
 T1107 ,deleted,payload
 T1107 ,associated,files
 T1107 ,delete,files scripts
 T1107 ,delete,file
 T1107 ,creates,remote attackers
 T1107 ,delete,files
 T1107 ,removed,certain files
 T1107 ,saved,C2 communications
 T1107 ,write,random data
 T1107 ,delete,"files director , director drives"
 T1107 ,using,PowerShell Remove Item commands
 T1107 ,removes,files directory directory
 T1107 ,delete,attacker
 T1107 ,indicated,files
 T1107 ,remove,Proxysvc
 T1107 ,using,batch file
 T1107 ,delete,Pteranodon
 T1107 ,interfere,files
 T1107 ,delete,It
 T1107 ,written,files
 T1107 ,delete,Registry key
 T1107 ,scheduled,task
 T1107 ,deleting,local files
 T1107 ,deletes,original victim
 T1107 ,dropped,file
 T1107 ,delete,specified files
 T1107 ,deleting,files victim
 T1107 ,removes,It
 T1107 ,exfiltrating,data
 T1107 ,delete,execution
 T1107 ,created,files
 T1107 ,contains,code victims machine
 T1107 ,delete,files
 T1107 ,use,cmd
 T1107 ,delete,temporary files
 T1107 ,deleting,files payloads
 T1107 ,make,analysis attack difficult
 T1107 ,deletes,data
 T1107 ,makes,way
 T1107 ,including,victim
 T1107 ,deleting,SeaDuke
 T1107 ,delete,specified file
 T1107 ,delete,module
 T1107 ,infected,machine
 T1107 ,scheduled,task files
 T1107 ,deletes,files
 T1107 ,remove,evidence machine
 T1107 ,observed,deleting scripts used
 T1107 ,deleting,temporary files
 T1107 ,fulfill,task
 T1107 ,log,files
 T1107 ,deleted,"tools , logs , files"
 T1107 ,delete,malware
 T1107 ,deleted,exfiltrated file archives
 T1107 ,existing,logs
 T1107 ,delete,files
 T1107 ,deleted,tmp files exfiltration
 T1107 ,staged,data
 T1107 ,delete,malware victim
 T1107 ,associated,files
 T1107 ,delete,files victims machine
 T1107 ,delete,Volgmer
 T1107 ,avoid,analysis
 T1107 ,deletes,payload along payload 's parent process
 T1107 ,copying,files
 T1107 ,contains,deletFileFromPath function
 T1107 ,specified,file
 T1107 ,using,NSFileManage method
 T1107 ,delete,files directories
 T1107 ,delete,file
 T1107 ,deleted,zwShell
 T1107 ,creating,service
 T1107 ,deleted,temporary file
 T1107 ,delete,files
 T1044 ,disabled,existing services
 T1044 ,drops,driver component
 T1044 ,replacing,legitimate executable
 T1044 ,start,hijacked service
 T1044 ,establish,persistence
 T1495 ,Check,integrity
 T1495 ,existing,BIOS device firmware
 T1495 ,determine,vulnerable modification
 T1495 ,Prevent,adversary access privileged accounts access necessary
 T1495 ,replace,system firmware
 T1495 ,Patch,BIOS firmware
