id,what,where
t1489,disable,services affected system
t1084,achieve,persistence
t1033,executes,whoami
t1102,based,storage providers
t1027,evade,defensive measures
t1027,encrypted,payloads
t1085,executed,first stage dropper using rundll32
t1192,containing,links
t1107,observed,execution
t1113,captured,screenshots
t1001,include,communications traffic
t1040,sniff,passwords
t1103,uses,appinit_dll functionality
t1003,extract,clear text credentials
t1016,used,http malware variant port 22 malware variant
t1027,obfuscates,api function names
t1055,load,svchost process
t1033,runs,tests
t1053,created,multiple times day
t1074,stage,files exfiltration single location
t1487,wipe,master boot record infected computer
t1012,reads,value windows update registry run key
t1076,used,tunneling tools
t1112,called,tool
t1033,logged,user
t1104,checking,first command control
t1083,following,extension
t1522,prevent,external adversaries
t1002,protected,rar archives
t1059,perform,command line functions
t1007,queries,system
t1027,reversed,most strings usbstealer
t1027,obfuscates,files
t1032,encoding,base64
t1082,runs,systeminfo command
t1056,used,keypunch longwatch
t1089,preceded,lockergoga installation
t1175,deliver,beacon payloads
t1064,used,powershell python shellcode scripts
t1065,observed,communicating uncommon tcp ports
t1485,stored,data
t1057,checks,processes
t1173,compromised,hosts
t1483,concatenating,words lists
t1009,hinder,analysis
t1140,decodes,initially
t1009,mislead,anti malware software researchers
t1489,kill,exchange microsoft sql server mysql
t1087,gathers,list user accounts privilege classes time last logon
t1003,stole,domain credentials
t1088,contains,uac bypass code 32- 64-bit systems
t1057,spawns,new instance
t1016,look,current ip address
t1116,signed,rpm
t1529,issue,command shutdown directory directory 1
t1055,injects,shellcode
t1003,collects,user credentials
t1100,used,variety web shells
t1003,contains,mimikatz
t1003,used,pentesting tools wmiexec secretsdump.py
t1005,access,data local files volumes processes
t1055,injects,finfisher
t1028,use,winrm
t1002,encrypt,modules
t1192,containing,malicious files
t1135,used,net share command
t1025,include,drive
t1064,sent,microsoft word documents embedded macros
t1024,sent,beacon
t1123,capture,data
t1105,executed,wirte
t1027,encrypt,resources
t1073,evade,anti virus
t1088,found,backward compatibility setting
t1049,enumerating,tcp udp network connections
t1055,suspended,svchost process
t1016,obtain,ip address
t1093,injects,payload
t1073,used,side loading
t1122,establish,persistence
t1111,proxy,authentication
t1045,modified,version
t1057,lists,current running processes system
t1076,open,active screen victims machine
t1051,used,webroot directories
t1064,compiled,python scripts
t1121,prevent,potential misuse adversaries
t1106,uses,windows api call createprocessw
t1040,contains,module
t1101,log,authentication events
t1204,relied,users
t1112,launch,dll
t1063,check,running processes
t1105,load,victims machine
t1071,use,ftpmanage method
t1033,collects,information
t1188,installs,tor
t1204,click,links spearphishing emails
t1032,encrypt,message body http content
t1033,collects,endpoint victim username
t1083,given,filename
t1043,used,port 8080
t1483,change,c2 servers
t1057,uses,microsoft tasklist utility
t1033,running,username
t1014,deployed,uefi bios rootkit
t1041,exfiltrate,data
t1016,gather,victim proxy information
t1490,shadow,copies
t1140,attached,dropper document
t1059,run,cmd
t1059,specified,commands
t1093,resume,new process execution
t1068,used,cve-2014 6324
t1071,using,com interface iwebbrowser2
t1060,drops,windows shortcut
t1019,performs,bios modification
t1107,deletes,data
t1032,relied,tls
t1005,exfiltrating,specific files
t1068,escalate,privileges local system
t1059,set,registry run key value
t1078,enumerated,shares
t1055,load,modules
t1193,download,pupy
t1212,employing,patch management
t1024,uses,11-byte xor algorithm
t1024,used,bronze butler
t1193,files,excel web query
t1059,used,custom tool
t1002,uploaded,file
t1016,identify,available netbios name servers
t1068,gain,kernel mode privileges
t1027,including,use xor rc4
t1105,contains,command c2 server
t1070,deleted,specific registry keys
t1046,known,custom port scanner
t1114,collect,emails
t1036,masquerade,legitimate windows task manager
t1005,obtain,data
t1492,prevent,organizations
t1020,searches,files local drives
t1102,used,legitimate services like google docs google scripts pastebin
t1043,occurs,c2 traffic threat group-3390 tools
t1193,targeted,victims
t1173,sent,malicious word ole compound documents
t1106,execute,another process
t1485,overwrites,files
t1105,compressed,archive
t1065,use,port 8088
t1107,exfiltrating,data
t1082,contains,command
t1020,exfiltrated,collected files
t1087,used,commands net localgroup net user net group
t1116,installed,rpm
t1045,uses,custom packer
t1047,perform,process monitoring
t1022,collects,data
t1012,making,modifications
t1001,appended,commands
t1063,suite,sysinternals
t1133,compromised,host
t1016,collect,victim ip address
t1203,perform,execution
t1016,discover,routing configuration information
t1140,decrypts,plugx
t1147,joined,computer
t1083,mounted,drives file extensions keywords
t1064,used,vba macros
t1078,move,victim endpoint management platform altiris
t1497,detect,virtual pc sandboxie vmware
t1023,create,file directory
t1002,sending,epic
t1120,connected,drives
t1086,download,malicious pe executable pe dll
t1012,installed,version
t1107,used,sdelete
t1486,encrypts,victims machine
t1087,used,metasploits psexec ntdsgrab module
t1039,user,files
t1073,loads,malicious dll
t1112,enable,lua = 0 dc3_fexec
t1136,enable,accounts support_388945a0
t1019,persist,remote access software
t1059,using,cmd
t1102,used,aol instant messenger
t1085,configured,rundll32
t1001,decrypt,c2 servers
t1113,sends,carbanak
t1027,delivered,ursnif droppers
t1048,uses,http
t1068,allow,local users
t1100,installed,it
t1086,compromised,machines
t1132,exfiltrates,data
t1106,using,windows api
t1134,creates,remote attackers
t1106,function,createprocess
t1082,retrieve,system information
t1040,monitor,network traffic
t1059,launch,commands
t1105,upload,files
t1002,exfiltrated,data
t1036,saves,misdat
t1105,copying,files form computer computer
t1136,user,powerview
t1008,falls,oilrig malware ismagent
t1119,developed,file stealer
t1002,compressed,files
t1056,leveraged,reconnaissance framework scanbox
t1115,log,clipboard contents
t1105,download,victims machine
t1033,enumerate,users remote systems
t1066,evade,anti virus detection
t1036,named,scheduled task
t1184,creating,new session
t1035,used,windows services
t1035,created,windows services
t1007,following,command
t1035,register,audit service
t1108,allows,dormant set date could victim
t1059,runs,cmd directory
t1087,used,mailsniper
t1109,overwrite,firmware hard drives
t1086,uploaded,encoded powershell scripts
t1099,modifies,time file
t1497,identify,malware sandbox environment
t1104,containing,command control server
t1048,exfiltrate,ftp
t1018,detect,existence remote systems
t1193,including,files
t1136,created,rogue high privileged domain user accounts
t1085,uses,psexec
t1091,uses,tool
t1137,used,ruler
t1125,making,videos victims
t1105,execute,executable
t1110,called,tool
t1033,used,meterpreter
t1090,used,this
t1089,add,local firewall rule exceptions
t1033,send,information
t1046,performed,network scanning
t1047,propagate,notpetya
t1110,used,bruteforcer
t1189,using,flash exploit
t1088,attempt,escalation privileges
t1059,read,batch commands c2 server
t1067,bootkits,boot record
t1056,initiate,keylogging
t1003,called,modified version mimikatz
t1001,utilized,zlib compression
t1007,display,running tasks
t1016,find,network configuration settings
t1090,allow,use proxies command control
t1048,send,data
t1124,gathers,current time zone date information
t1148,set,histcontrol environment variable
t1035,known,tool
t1047,modified,version
t1035,creates,ntssrv
t1024,encrypt,c2 communications
t1222,change,file permissions
t1059,uses,command line rundll32
t1107,delete,malware
t1064,remove,runningrat
t1057,obtain,list processes
t1016,based,network adapter information domain / username information
t1022,encrypted,files information
t1086,compromised,networks
t1087,following,commands
t1053,run,malicious scripts
t1018,used,ping
t1033,collects,victim username along account information
t1083,modify,infected host file system
t1063,installed,anti virus software
t1018,uses,windows management instrumentation
t1063,uses,commands netsh advfirewall
t1083,searches,variety user
t1071,using,http https smtp dns
t1018,display,hostnames available systems network
t1210,move,threat group-3390
t1213,collected,information
t1043,use,ports 8080 8000
t1027,obfuscate,payload
t1097,pass,ticket
t1003,stealing,usernames passwords
t1203,known,vulnerability
t1027,uses,xor cipher
t1203,including,microsoft internet explorer adobe flash vulnerabilities
t1003,obtain,account password information useful
t1076,adding,remote desktop user
t1095,used,intel ® active management technology serial lan channel
t1032,used,plink utility
t1059,compromised,system
t1107,using,nsfilemanage method
t1016,collects,information internet adapter configuration
t1057,running,services
t1105,downloads,backdoor component
t1102,used,google drive
t1066,modified,samples
t1027,used,character insertion obfuscation technique
t1003,stored,credentials
t1116,signed,gazer versions
t1102,post,messages
t1024,utilize,encryption
t1112,creates,three registry keys
t1503,saved,passwords
t1076,moved,dragonfly 2.0
t1116,signed,boostwrite
t1500,compile,executables
t1050,adding,nwsapagent
t1064,used,vbs scripts
t1050,create,new windows service
t1090,make,http requests
t1064,executes,navrat
t1009,scanning,files disk
t1016,discover,network interface settings
t1027,uses,base64 encoding
t1018,build,list targets
t1003,observed,emotet
t1134,manipulating,tokens
t1005,uploaded,file
t1095,completes,network communication
t1083,gather,folder file names
t1077,connect,lateral systems within network
t1115,exfiltrates,clipboard contents
t1043,uses,list
t1095,ensuing,connection
t1082,collect,victim information system
t1056,logs,key strokes
t1089,change,firewall settings
t1077,using,psexec
t1027,using,compress technique
t1051,allow,open development testing content
t1057,checks,parent process
t1064,used,multiple
t1009,inserted,garbage characters
t1185,steal,information credentials certificates cookies
t1106,used,several win32 api functions
t1140,decrypt,payload
t1049,collects,list active listening connections
t1005,identify,microsoft office documents victim computer
t1059,creates,attackers remote
t1065,use,port 995
t1082,obtain,computer name os version default language identifier
t1057,collects,information
t1003,use,credential dumping
t1193,attachments,microsoft word
t1086,use,powershell commands
t1221,injected,smb urls
t1022,collecting,files logs
t1066,hide,dde object
t1086,uses,module
t1027,logs,actions
t1112,uses,port 22 malware variant
t1005,searches,files interest
t1107,deleted,many operations part cleanup
t1057,gather,process list
t1032,encrypted,the duqu command control protocol data stream
t1083,supports,writing
t1102,operated,servers
t1048,exfiltrate,files
t1087,obtain,list users
t1045,packed,executable
t1083,collects,system
t1113,based,component
t1053,execute,command
t1091,using,chopstick modules
t1014,identify,malware
t1497,used,several anti emulation techniques
t1063,used,netsh
t1090,used,local servers local
t1016,enumerate,infected system arp table
t1036,adds,registry run key value taskmgr
t1089,disabled,host
t1027,using,open source confuserex protector
t1011,contains,may
t1503,steals,victim web browsers
t1083,retrieve,list logical drives
t1071,create,tunnels c2 servers
t1529,wiping,mbr
t1053,maintain,rdp backdoors
t1104,connect,second stage server
t1058,set,proper permissions
t1049,saves,information victim network interfaces addresses
t1171,poison,name services
t1056,used,key loggers
t1163,adds,entry
t1024,using,1-byte xor key 0xbe
t1134,used,cve-2015 1701
t1110,uses,list
t1094,retrieving,c2 ip address port number
t1041,collected,data
t1014,creates,user account
t1036,associated,registry values file names
t1027,encodes,many artifacts
t1115,steals,clipboard
t1024,encodes,data
t1107,receive,delete command
t1087,enumerate,users victim environment
t1005,download,files
t1086,execute,payload
t1098,intended,victim
t1107,interfere,files
t1047,installed,anti virus products
t1059,emulate,windows command prompt commands
t1027,encrypted,rtm strings network data configuration modules
t1083,attached,cosmicduke searches
t1082,enumerate,host system information like os architecture applied patches
t1535,allow,customers
t1027,performs,code obfuscation
t1022,collected,credit card data
t1090,exfiltrate,data
t1043,get,requests
t1024,used,custom algorithm
t1016,used,arp
t1108,passed,date file
t1499,perform,syn flood attack
t1048,stolen,usb files
t1151,puts,space
t1110,used,mailsniper
t1136,set,persistent remote access account
t1071,uses,smtp / s pop3/s
t1082,collect,os version architecture information computer name
t1112,used,goodluck
t1113,collects,screenshots victim machine
t1082,collect,computer name language settings os version cpu information disk devices since system start
t1066,modified,malware
t1083,manipulating,files directories
t1084,establish,persistence
t1045,packed,payloads
t1071,exfiltrate,information
t1047,extract,information operating system whether anti virus active
t1514,asking,credentials
t1053,executing,malicious payload
t1007,associated,processes
t1071,coded,c2 servers
t1195,gained,access production environments could legitimate
t1112,creates,registry subkey
t1105,compromised,machine
t1086,run,various scripts
t1016,used,a keylogging tool
t1140,decrypt,dll
t1094,encrypts,entre buffer
t1005,following,extension
t1055,injecting,code
t1064,used,multiple types scripting
t1027,obfuscates,macro code
t1098,allows,adversaries
t1014,hide,network connections
t1099,specified,registry key
t1071,including,cookie headers
t1001,obfuscates,c2 traffic
t1107,deleting,seaduke
t1057,gather,list processes
t1071,uses,pam
t1064,adding,persistence
t1050,adding,several registry keys
t1027,using,custom xor algorithm
t1022,gathered,information
t1036,disguised,executable
t1192,used,unique per recipient tracking links
t1033,saves,agent
t1208,formatted,the output
t1053,copying,duqu
t1102,use,soap web service
t1088,using,custom redirectexe shim database
t1031,dropped,malicious dll
t1027,log,files
t1056,uses,keylogger plugin
t1078,acquires,valid ssh accounts
t1173,uses,equation editor
t1094,uses,fake tls
t1491,implementing,disaster recovery plans
t1003,including,popular instant messaging applications web browsers email clients
t1107,delete,module
t1059,run,scripts
t1210,exploited,windows smb remote code execution vulnerability
t1064,automated,scripts
t1047,running,sample
t1059,used,windows command line
t1067,maintain,persistence
t1089,found,running system
t1074,found,documents 15 mb
t1490,features,windows backup catalog windows automatic repair
t1193,including,excel spreadsheet
t1090,set,http socks proxy
t1050,creates,ntssrv
t1113,capture,screenshots victims machine
t1036,used,the file name acrord32 legitimate process name adobe acrobat reader
t1071,assigned,ports
t1053,used,xml triggers
t1060,creates,registry run key
t1082,run,ls -la directory
t1063,collect,information anti virus software victim
t1059,sends,output
t1033,logged,users
t1120,used,tools functionality
t1108,use,multiple backdoors per campaign
t1036,given,name file share server cause users additional systems
t1055,performs,code injection
t1024,encrypt,c2 data
t1501,uses,hardcoded location
t1105,upgrade,jpin
t1137,used,office test persistence mechanism
t1113,take,screenshots victims machine
t1104,send,data
t1083,browsing,history
t1045,packed,variant
t1068,exploited,cve-2014 4076 cve-2015 2387 cve-2015 1701 cve-2017 0263
t1086,executing,powershell scripts
t1063,detect,active drivers security products
t1096,access,ntfs partitions
t1060,enabled,future macros
t1060,saving,lazarus group malware
t1083,runs,echo % appdata% command
t1193,sent,spearphising emails malicious attachments
t1002,saves,victim
t1519,disabling,emond
t1003,look,remote login
t1082,sends,a destover like variant used lazarus group
t1102,downloading,resources
t1023,dropped,mspaint shortcut
t1022,encrypted,data
t1012,named,null session
t1045,pack,files
t1048,used,ftp
t1083,enumerate,files directories
t1073,load,malicious programs
t1140,embedded,xor strings
t1003,deploys,publicly available custom password retrieval tools
t1069,retrieve,windows domain membership information
t1060,stores,configuration files
t1113,encrypted,files
t1091,spread,removable drives
t1083,searches,specified files
t1064,uses,batch file mechanism
t1063,installed,antivirus software
t1107,dropped,file
t1133,access,network
t1105,compromising,victim
t1078,log,external remote services
t1027,including,garbage strings never used
t1112,modified,registry
t1059,disables,services
t1094,used,xor
t1143,used,hidden
t1198,hijacked,components
t1193,attached,malicious document
t1036,creates,ntssrv
t1009,inserted,junk code
t1055,contains,collection codeexecution modules enable
t1105,execute,additional file
t1027,encrypts,configuration files
t1107,contains,oldrea
t1089,used,appcmd
t1071,sent,code
t1003,gather,hashed passwords
t1078,run,commands
t1486,encrypt,files
t1485,protected,system locations
t1036,add,presumably
t1204,sent,malicious attachments users
t1082,using,systeminfo
t1060,modified,registry key session 
t1036,generated,display names
t1105,containing,scripts
t1140,embedded,configuration
t1071,uses,dns txt records
t1107,supports,file deletion
t1048,create,bits jobs
t1027,using,aes des
t1083,uploaded,bronze butler
t1070,using,wevtutil
t1082,including,cpu speed computer name volume serial number ansi code page oem code page identifier os microsoft windows version memory information
t1190,used,havij
t1053,compromised,account
t1119,enumerate,drives
t1106,perform,variety tasks
t1049,conduct,internal discovery systems
t1107,delete,the jhuhugit dropper
t1018,identify,remote systems within network
t1204,hidden,lnk file
t1173,executing,powershell commands
t1083,obtain,information logical drives drive type free space
t1060,adding,run key
t1077,schedule,task
t1107,using,powershell remove item commands
t1016,collects,victim lan ip address
t1036,disguise,traffic
t1008,chosen,hard coded servers
t1113,grabbing,screen
t1033,identify,across domain
t1064,executing,scripts
t1134,contains,number modules invoke runas invoke tokenmanipulation
t1003,using,invoke mimikatz windows credentials editor
t1009,included,0 characters
t1080,copied,ursnif
t1050,registers,new service
t1086,leverages,powershell
t1106,detect,debugger activity
t1203,exploited,microsoft office vulnerability cve-2017 0262
t1090,function,proxy server
t1143,known,use -windowstyle hidden
t1210,shared,printer
t1064,execute,javascript vb scripts
t1107,delete,machete
t1099,match,victim desktop file
t1001,received,data
t1055,used,various methods process injection
t1539,uses,target login domain
t1057,look,web browsers
t1082,drop,files
t1050,installs,carbanak malware
t1049,enumerate,active rdp sessions
t1112,sets,point
t1082,collect,cpu architecture information
t1105,remote,machines
t1139,including,use set -o history ; andln -s ~directory directory
t1125,used,custom video recording capability
t1143,hidden,#name?
t1176,accessed,website
t1132,sends,helminth
t1082,collects,hard drive content system configuration information
t1050,install,new service
t1070,logs,event
t1046,scanned,network services
t1010,sends,title window
t1099,modify,$ standard_information attribute
t1077,interacts,admin$ network share
t1008,uses,backup communication method http beacon
t1083,obtain,current execution path
t1024,using,client ip address
t1047,gather,information system
t1112,editing,several keys values
t1008,chooses,new c2 server
t1045,used,custom packers
t1200,using,device certificates 802.1x standard
t1050,registered,ursnif
t1204,including,malicious microsoft word documents files
t1078,maintain,access victim network
t1068,targeted,cve-2013 3660 cve-2011 2005 cve-2010 4398 could
t1057,collects,information running processes
t1050,add,malicious dll modules
t1077,execute,malware
t1081,including,the bat
t1064,used,powershell vbs javascript
t1113,performing,screen captures
t1193,disguised,malicious executable
t1110,forcing,local administrator ad user accounts
t1078,navigate,internal victim network
t1049,contains,implementation netstat
t1023,persist,empire
t1086,carry,reconnaissance
t1106,using,nstas method
t1071,exposed,api
t1071,send,email
t1050,creates,service mssecsvc2.0 display name microsoft security center service
t1132,used,http urls
t1074,create,directory ( directory
t1041,exfiltrating,system within within http get request
t1027,naming,variables
t1530,set,proper permissions
t1136,create,backdoor accounts
t1077,used,tool
t1514,escalate,privileges root
t1204,delivering,typeframe
t1090,called,tool
t1116,stolen,code signing certificates
t1070,cover,track
t1082,collects,computer name bios model execution path
t1022,protect,files
t1064,establish,c2
t1083,list,file information
t1093,created,process
t1049,get,listing network connections
t1135,shared,drives
t1031,contains,collection privesc powerup modules / modify
t1091,infected,removable drives
t1036,named,a winnti implant file
t1058,modifying,keys system components
t1038,copying,dll file
t1204,execute,file macro
t1036,masquerading,legitimate library file
t1169,required,passwords
t1083,used,dir
t1136,create,windows account
t1074,drop,files
t1102,based,blocking
t1107,delete,files system
t1185,providing,login credentials
t1069,obtain,victim user name
t1082,gather,disk volume information
t1012,associated,keys
t1107,use,cmd
t1119,gather,valid credit card numbers
t1143,execute,malware
t1060,adding,comnie
t1036,reversed,several letters
t1036,using,file names safeapp neutralapp
t1193,containing,lnk files
t1033,receives,response
t1177,used,copy lsass
t1047,steal,credentials
t1140,base64-encoded,assembly
t1053,contains,modules
t1089,disable,gatekeeper
t1113,performed,screen captures victims
t1071,used,smtp
t1005,stored,information
t1105,make,direct sql connection attackers
t1057,hook,windows
t1054,applying,appropriate change management
t1124,using,net time command
t1032,encrypt,traffic
t1172,disguise,destination network traffic
t1193,compromised,accounts
t1003,steals,inside internet explorer
t1003,including,part windows ntlm user authentication
t1105,obtains,
t1193,containing,malicious
t1016,determine,wannacry
t1059,creates,command line shell
t1135,browsed,file servers
t1025,copies,files
t1102,used,github public blog service hong kong
t1090,used,netsh
t1043,used,tcp port 21
t1210,exploiting,smb
t1041,used,web shells htran
t1105,installed,tools operations
t1066,modify,beacon payload
t1100,relies,web shells
t1009,obfuscated,dlls functions
t1204,makes,malware
t1105,connect,remote host
t1057,enumerates,processes wireshark sysinternals
t1027,base64-encoded,commands files
t1033,run,victim
t1090,acts,proxy even victim behind router
t1203,following,vulnerabilities
t1003,use,volume shadow copy
t1089,terminates,anti malware processes
t1036,evade,detection
t1059,run,various dll files
t1484,scheduled,task
t1087,collects,list accounts command net users
t1105,used,public sites github sendspace
t1212,depend,architecture target application binary
t1204,get,user
t1003,performs,credential dumping
t1203,exploited,multiple microsoft office .net vulnerabilities
t1116,forged,microsoft certificates
t1005,collected,files
t1087,enumerate,local domain user account information
t1001,commingling,traffic
t1012,retrieve,system information cpu speed
t1051,ensure,proper permissions directories accessible web server
t1089,remove,applications ports windows firewall
t1057,ensures,always
t1053,use,schtasks
t1121,given,system network
t1105,used,the ritsol backdoor trojan
t1064,executed,oceansalt
t1005,collects,files
t1060,adding,ixeshe
t1132,using,certutil
t1158,maintain,persistenc directory directory directory ~directory ~directory
t1077,spread,victim
t1074,captured,credential information
t1107,deleted,temporary file
t1107,removes,it
t1138,used,application shim databases
t1003,used,tool get5 penetrator
t1193,deliver,braintest
t1212,develop,robust cyber intelligence capability
t1056,logs,keystrokes victim machine
t1032,encrypt,c2 channel
t1047,execute,powershell commands
t1114,accessed,email accounts
t1215,evade,certain detection tools
t1069,checked,local admin admin groups
t1014,developed,uefi bios rootkit
t1052,collected,files
t1193,used,email excel sheet
t1126,evade,detection
t1027,obfuscates,files information
t1493,manipulate,swift messages en route printer
t1071,conduct,command control protocols like http https
t1132,sending,astaroth
t1048,connects,predefined domain port 443
t1003,compromised,hosts
t1016,gathers,information network adapters
t1114,specified,rules
t1063,gather,system
t1048,gathered,information
t1107,infected,machine
t1022,uploaded,file
t1087,get,account listings victim
t1203,exploited,multiple execution
t1043,used,tcp port 443
t1027,uses,srand rand functions
t1064,download,additional files
t1060,using,registry option powershell empire
t1186,conceal,malicious processes
t1105,execute,additional malware
t1081,gather,credentials
t1050,installing,seasalt
t1106,related,various tasks
t1076,used,remote desktop protocol lateral movement
t1089,modifies,windows firewall
t1035,used,popular administration tool
t1027,encrypt,payloads
t1063,enumerate,victims environment
t1082,using,commands systeminfo net config workstation hostname ver set date directory
t1064,used,batch scripting
t1136,create,local system domain accounts
t1027,disguised,encrypted compressed payload
t1078,protected,vpns
t1503,steal,credentials
t1073,launch,versions mimikatz pwdump6
t1120,check,performance usb flash drives
t1140,writes,zebrocy
t1074,creates,various subdirectories
t1082,exploiting,machine lowball malware
t1033,contains,getinfoosx function
t1036,used,left right override character
t1112,modifies,firewall registry key
t1114,archived,outlook files
t1083,searches,files
t1036,copies,chches
t1024,uses,custom cryptographic protocol tor circuit
t1071,create,ssh tunnels
t1082,retrieve,os name / architecture computer / domain name information
t1193,protected,rar archives
t1124,sends,zeus panda
t1083,collects,information paths size creation time files specific file extensions actual content file
t1077,accesses,admin$ share
t1024,derived,8-byte xor key
t1005,scan,my recent documents desktop temporary internet files temp directories
t1050,establish,persistence
t1537,rotating,access keys
t1083,collected,file listings default windows directories
t1003,perform,pass
t1060,fails,establishing installation new service
t1088,execute,next payload
t1016,collects,ip address mac address
t1012,provides,access
t1027,obfuscated,mosquitos
t1047,used,wmi command line utility
t1057,used,tasklist
t1069,contains,modules get locadm
t1064,execute,additional commands
t1091,opens,autorun
t1073,signed,executable
t1119,encrypted,file
t1136,used,imecab
t1124,uses,command net time \ ip address
t1124,discover,system
t1016,gather,network configuration information
t1219,used,several remote administration tools
t1102,used,blogpost
t1036,saved,file
t1032,encrypted,3para rat command control commands
t1497,virtualized,environments
t1099,creates,cab file
t1025,including,usb drives
t1027,encode,scripts payloads
t1108,maintains,victim environments
t1003,dump,sam database
t1060,ensure,persistence
t1192,sent,phishing emails
t1102,uses,microsoft onedrive
t1214,used,reg
t1204,sent,malicious microsoft word attachment
t1192,sent,spearphishing emails
t1078,leveraged,default manufacturer passwords
t1197,download,additional tools
t1132,uses,base64 encoding
t1204,makes,dark caracal
t1503,collect,passwords
t1487,overwrite,components disk structure like mbr disk partitions
t1036,renames,one files
t1093,execute,another payload
t1027,obfuscated,scripts victim machines
t1033,encrypts,c2 channel
t1045,repacked,mimikatz
t1140,decode,inside certificate files base64 information
t1107,deleted,zwshell
t1093,create,new process
t1060,following,registry key
t1018,locate,domain controllers
t1176,install,malicious safari browser extensions
t1484,use,new gpoimmediatetask
t1140,encoded,file
t1056,sends,keystrokes
t1060,execute,powershell vbs scripts
t1032,using,hardcoded key
t1148,make,sure
t1203,conduct,execution
t1117,downloaded,backdoor
t1168,used,cron job
t1107,deleted,exfiltrated data disk
t1120,detects,insertion new devices
t1045,known,pack tools
t1083,searched,documents based specific date range
t1113,perform,screen capturing
t1108,establishing,backup rdp tunnel
t1221,delivered,malicious documents
t1060,setting,registry key
t1025,inserted,removable media device
t1082,gather,information victim
t1057,run,ps aux
t1082,gather,os version computer name
t1071,uses,http https ftp ftps
t1071,uses,http https dns
t1082,gathers,bios versions manufacturers number cpu cores total physical memory computer name
t1035,use,service control manager
t1047,collecting,information victim
t1222,use,command line utility cacls
t1530,restrict,access resources apis
t1157,write,files
t1007,collects,list
t1063,deletes,installer / uninstaller component
t1205,providing,reverse shell
t1204,delivered,malicious microsoft word attachment
t1027,related,strings
t1214,querying,registry key
t1016,collects,current remote sessions
t1078,facilitate,lateral movement
t1029,compromised,hosts
t1011,encoded,information
t1083,enumerate,drives infected system
t1020,following,command line comman
t1497,running,vmware tools
t1043,opens,backdoor port 443
t1032,uses,ssl
t1082,mapped,drives
t1110,spraying,password
t1216,bypassing,defenses
t1005,infected,devices
t1059,execute,several commands
t1022,encrypts,file
t1164,disabled,this feature
t1053,execute,malicious files
t1085,add,hkey_current_user \ vert = rundll32 directory
t1140,load,.net
t1124,get,time time time zone
t1192,targeted,emails
t1212,used,security applications look used windows defender exploit guard enhanced mitigation experience toolkit
t1059,launch,remote shell
t1193,used,spearphishing emails attachment
t1057,identify,environment
t1082,sends,information
t1041,upload,files
t1087,runs,net group command system
t1003,uses,netpass
t1129,used,dwritecreatefactory function
t1066,tested,malware
t1047,automate,remote execution powershell scripts
t1005,formatted,payment card data
t1083,start,files
t1047,use,wmi queries
t1016,using,ipconfig
t1073,side,valid version chrome
t1027,created,shelf smartassembly .net obfuscator
t1074,uses,isto
t1086,uses,powershell script instead traditional pe form
t1107,deleted,tmp prefetch files
t1114,used,mailsniper
t1027,encoded,payloads
t1116,stolen,code
t1105,downloads,several additional files
t1024,uses,xor key yhcra bit rotation xor operation
t1056,contains,keylogger functionality
t1018,performs,connection test
t1113,take,regular screenshots
t1204,used,lures
t1027,encrypts,api names
t1022,collects,emails
t1082,collects,hostname target computer
t1107,written,files
t1192,compromised,websites
t1032,used,riptide rat communicates http
t1069,sends,sys10
t1074,using,> > method
t1077,establish,authenticated sessions smb
t1065,use,port 127
t1041,using,custom protocol
t1082,collect,processor type operation system computer name uptime whether system laptop pc
t1046,used,bluetorch
t1089,kill,av software
t1119,inserted,new
t1027,encrypted,windows apis
t1161,requires,part update
t1057,use,tasklist
t1083,enumerate,storage devices
t1140,decode,victims
t1059,executed,arbitrary commands
t1016,retrieve,information windows domain
t1087,conduct,internal discovery systems
t1002,saved,temp file
t1083,matching,extensions
t1085,saved,batch script
t1008,try,second
t1059,provide,remote shell
t1071,used,http
t1090,establishes,socks5 connections initial c2
t1020,accomplished,data exfiltration
t1086,based,tools
t1080,open,file
t1116,disk,signed microsoft dll
t1027,execute,base64
t1064,used,batch file
t1012,stored,registry values
t1082,collect,computer name
t1083,fixed,devices
t1104,shut,c2 server
t1107,delete,files
t1051,create,specific accounts
t1124,used,api calls ntquerysystemtime getsystemtimeasfiletime gettickcount
t1031,replace,service binaries paths configs
t1116,sign,malware
t1001,appending,duqu
t1049,executes,netstat -ano command
t1140,used,aes xor
t1107,deleting,original launcher
t1057,used,malware
t1082,obtain,system information os version disk space
t1089,infected,systems
t1060,adding,link
t1043,uses,common ports 80 443
t1117,run,file
t1188,used,tor
t1036,masquerade,legitimate service
t1081,used,plug
t1059,open,reverse shell
t1027,encrypts,configuration
t1203,execute,malicious code
t1057,collects,running process list
t1043,uses,port number 8080
t1120,running,ls -la ~directory\ support / mobilesync / backup/.
t1097,implement,/ use
t1045,packs,plugin
t1204,delivered,malicious microsoft office attachments
t1066,shown,analysis daserf
t1050,register,audit service
t1105,creates,remote attackers
t1140,uses,expand
t1053,extracting,self
t1140,uses,aes xor
t1036,trick,targets
t1012,obtain,information registry
t1530,mitigate,use
t1117,execute,scripts
t1027,used,pyobfuscate zlib compression base64 encoding
t1107,deleting,executable
t1204,delivered,malicious attachments
t1048,configured,exfiltration servers
t1531,logging,current users
t1064,uploaded,encoded powershell scripts
t1041,collected,information
t1083,running,commands
t1204,gain,user execution
t1071,establish,rdp connection controller tcp/7519
t1148,prevent,users
t1082,installed,disks
