id,what,where
t1207,replicate change,active directory credential
t1207,replicate change,active directory domain object
t1207,replicate change,active directory key
t1208,capture,kerberos ticket granting service service ticket
t1208,capture,tgs
t1208,capture,tgs services ticket
t1208,crack,hash
t1208,request,kerberos ticket granting service service ticket
t1208,request,tgs
t1208,request,tgs services ticket
t1209,enable,dll
t1209,register,dll
t1210,exploit vulnerability,mysql
t1210,exploit vulnerability,rdp
t1210,exploit vulnerability,smp
t1210,exploit vulnerability,web server service
t1211,abuse,programming error
t1211,abuse,software vulnerability
t1211,takes advantage,programming error
t1211,takes advantage,software vulnerability
t1211,use,programming error
t1211,use,software vulnerability
t1212,abuse,programming error
t1212,exploit,credential access
t1212,takes advantage,programming error
t1212,target,authentication mechanisms
t1212,target,credentialing mechanisms
t1212,target,kerberos
t1212,use,authentication mechanisms
t1212,use,credentialing mechanisms
t1212,use,kerberos
t1212,use,programming error
t1213,leverage,information repositories
t1213,use,information repositories
t1214,find,password info registry key
t1214,query,password info registry key
t1215,use,kext
t1215,use,kextload
t1215,use,kextunload
t1215,use,lkms
t1215,use,loadable kernel modules
t1216,use,pubprn.vbs
t1216,use,signed script
t1217,enumerate,browser bookmark
t1217,list,browser bookmark
t1218,use,mavinject.exe
t1218,use,msiexec.exe
t1218,use,odbcconf.exe
t1218,use,syncappvpublishingserver.exe
t1219,use,desktop support software
t1219,use,remote access software
t1220,execute,file
t1220,execute,javascript
t1220,execute,jscript
t1220,execute,script
t1220,execute,vbscript
t1221,inject,https url
t1221,inject,smb url
t1221,inject,template reference
t1222,modify,directory attribute
t1222,modify,directory permission
t1222,modify,file attribute
t1222,modify,file permission
t1223,execute,chm content
t1223,execute,chm file
t1223,execute,compiled html file
t1223,load,chm content
t1223,load,chm file
t1223,load,compiled html file
t1480,use,environmental keying
t1480,use,guardrails
t1481,use,common service
t1481,use,web service
t1482,dicover,domain trust information
t1482,dicover,domain trust relationship
t1482,enumerated,domain trust
t1482,gather,domain trust information
t1482,gather,domain trust relationship
t1482,collect,domain trust information
t1482,collect,domain trust relationship
t1482,list,domain trust
t1483,employ,dga
t1483,employ,domain generation algorithm dgas
t1483,use,dga
t1483,use,domain generation algorithm dgas
t1484,modify,gpo setting
t1484,modify,gpos
t1484,modify,group policy object
t1484,modify,user right
t1485,delete,data
t1485,delete,directory
t1485,delete,file
t1485,destroy,data
t1485,destroy,directory
t1485,destroy,file
t1485,overwrite,data
t1485,overwrite,directory
t1485,overwrite,file
t1485,remove,data
t1485,remove,directory
t1485,remove,file
t1486,encrypt,data
t1486,encrypt,file
t1487,corrupt,disk data structure
t1487,corrupt,mbr
t1487,overwrite,disk data structure
t1487,overwrite,mbr
t1487,replace,disk data structure
t1487,replace,mbr
t1487,wipe,disk data structure
t1487,wipe,mbr
t1488,erase,storage device content
t1488,overwrite,storage device content
t1488,wipe,storage device content
t1489,disable,service
t1489,stop,service
t1490,delete,operating system
t1490,delete,recovery service
t1490,delete,volume shadow copy
t1490,delete,windows backup catalog
t1490,delete,windows recovery feature
t1490,disable,operating system
t1490,disable,recovery service
t1490,disable,volume shadow copy
t1490,disable,windows backup catalog
t1490,disable,windows recovery feature
t1490,remove,operating system
t1490,remove,recovery service
t1490,remove,volume shadow copy
t1490,remove,windows backup catalog
t1490,remove,windows recovery feature
t1490,turn off,operating system data
t1490,turn off,recovery service
t1490,turn off,volume shadow copy
t1490,turn off,windows backup catalog
t1490,turn off,windows recovery feature
t1491,deface,visual content
t1491,deface,website
t1491,modify,visual content
t1491,modify,website
t1491,replace,visual content
t1491,replace,website
t1492,alter,data
t1492,alter,static data
t1492,alter,stored data
t1492,delete,data
t1492,delete,static data
t1492,delete,stored data
t1492,insert,data
t1492,insert,static data
t1492,insert,stored data
t1492,manipulate,data
t1492,manipulate,static data
t1492,manipulate,stored data
t1492,modify,data
t1492,modify,static data
t1492,modify,stored data
t1493,alter,transmitted data
t1493,manipulate,transmitted data
t1493,modify,transmitted data
t1494,alter,binary
t1494,alter,runtime data
t1494,manipulate,binary
t1494,manipulate,runtime data
t1494,modify,binary
t1494,modify,runtime data
t1495,corrupt,flash memory content bios
t1495,corrupt,flash memory content firmware
t1495,overwrite,flash memory content bios
t1495,overwrite,flash memory content firmware
t1495,replace,flash memory content bios
t1495,replace,flash memory content firmware
t1495,wipe,flash memory content bios
t1495,wipe,flash memory content firmware
t1496,hijeck,resource
t1496,use,resource
t1497,check,sanbox
t1497,check,virtual machine environment
t1497,check,vme
t1497,check,vme artifact
t1497,search,sanbox
t1497,search,virtual machine environment
t1497,search,vme
t1497,search,vme artifact
t1498,spoof,ip address
t1498,use,ip address
t1499,exploit,application vulnerability
t1499,exploit,software vulnerability
t1499,make,repeated renegotiation request
t1499,make,repeated request
t1499,perform,repeated renegotiation request
t1499,perform,repeated request
t1499,send,ack packet
t1499,send,syn packet
t1499,spoof,ip address
t1499,use,ip address
t1500,deliver,embedded source code
t1500,deliver,encoded source code
t1500,deliver,encrypted source code
t1500,deliver,text based source code
t1500,deliver,uncompiled code
t1501,use,systemd
