id,what,where
t1204,use,executable
t1204,use,file
t1204,use,.doc  file
t1204,use,.pdf  file
t1204,use,.xls  file
t1204,use,.rtf  file
t1204,use,.scr  file
t1204,use,.exe  file
t1204,use,.lnk file
t1204,use,.pif file
t1204,use,.cpl file
t1205,use,port knocking
t1206,use,sudo caching configuration
t1206,use,tty_ticket
t1206,modify,sudo caching configuration
t1206,modify,tty_ticket
t1207,inject change,active directory domain object
t1207,inject change,active directory credential
t1207,inject change,active directory key
t1207,replicate change,active directory domain object
t1207,replicate change,active directory credential
t1207,replicate change,active directory key
t1208,request,TGS services ticket
t1208,request,Kerberos Ticket Granting Service service Ticket
t1208,request,TGS
t1208,capture,TGS services ticket
t1208,capture,Kerberos Ticket Granting Service service Ticket
t1208,capture,TGS
t1208,crack,hash
t1209,register,DLL
t1209,enable,DLL
t1210,exploit vulnerability,SMP
t1210,exploit vulnerability,RDP
t1210,exploit vulnerability,MYSQL
t1210,exploit vulnerability,web server service
t1211,use,programming error
t1211,use,software vulnerability
t1211,abuse,programming error
t1211,abuse,software vulnerability
t1211,takes advantage,programming error
t1211,takes advantage,software vulnerability
t1212,exploit,credential access
t1212,target,credentialing mechanisms
t1212,target,authentication mechanisms
t1212,target,kerberos
t1212,use,credentialing mechanisms
t1212,use,authentication mechanisms
t1212,use,kerberos
t1212,use,programming error
t1212,abuse,programming error
t1212,takes advantage,programming error
t1213,leverage,information repositories
t1213,use,information repositories
t1214,query,password info registry key
t1214,find,password info registry key
t1215,use,loadable kernel modules
t1215,use,lkms
t1215,use,kext
t1215,use,kextload
t1215,use,kextunload
t1216,use,signed script
t1216,use,PubPrn.vbs
t1217,enumerate,browser bookmark
t1217,list,browser bookmark
t1218,use,msiexec.exe
t1218,use,mavinject.exe
t1218,use,SyncAppvPublishingServer.exe
t1218,use,odbcconf.exe
t1219,use,desktop support software
t1219,use,remote access software
t1220,execute,file
t1220,execute,javascript
t1220,execute,script
t1220,execute,jscript
t1220,execute,vbscript
t1221,inject,template reference
t1221,inject,SMB URL
t1221,inject,HTTPS URL
t1222,modify,file permission
t1222,modify,file attribute
t1222,modify,directory permission
t1222,modify,directory attribute
t1223,load,CHM content
t1223,load,CHM file
t1223,load,compiled html file
t1223,execute,CHM content
t1223,execute,CHM file
t1223,execute,compiled html file
t1480,use,guardrails
t1480,use,environmental keying
t1481,use,web service
t1481,use,common service
t1482,enumerated,domain trust
t1482,list,domain trust
t1482,gather information,domain trust relationship
t1482,gather information,domain trust information
t1482,dicover,domain trust relationship
t1482,dicover,domain trust information
t1483,employ,domain generation algorithm  dgas
t1483,employ,DGA
t1483,use,domain generation algorithm  dgas
t1483,use,DGA
t1484,modify,group policy object
t1484,modify,gpos
t1484,modify,user right
t1484,modify,gpo setting
T1485,destroy,data
T1485,destroy,file
T1485,destroy,directory
T1485,delete,data
T1485,delete,file
T1485,delete,directory
T1485,remove,data
T1485,remove,file
T1485,remove,directory
T1485,overwrite,data
T1485,overwrite,file
T1485,overwrite,directory
T1486,encrypt,data
T1486,encrypt,file
T1487,corrupt,disk data structure
T1487,corrupt,MBR
T1487,wipe,disk data structure
T1487,wipe,MBR
T1487,overwrite,disk data structure
T1487,overwrite,MBR
T1487,replace,disk data structure
T1487,replace,MBR
T1488,erase content,storage device
T1488,overwrite content,storage device
T1488,wipe content,storage device
T1489,stop,service
T1489,disable,service
T1490,delete,OS data
T1490,delete,recovery service
T1490,remove,OS data
T1490,remove,recovery service
T1490,disable,OS data
T1490,disable,recovery service
T1490,turn off,OS data
T1490,turn off,recovery service
T1490,delete,volume shadow copy
T1490,delete,windows backup catalog
T1490,delete,windows recovery feature
T1490,remove,volume shadow copy
T1490,remove,windows backup catalog
T1490,remove,windows recovery feature
T1490,disable,volume shadow copy
T1490,disable,windows backup catalog
T1490,disable,windows recovery feature
T1490,turn off,volume shadow copy
T1490,turn off,windows backup catalog
T1490,turn off,windows recovery feature
T1491,deface,website
T1491,deface,visual content
T1491,modify,website
T1491,modify,visual content
T1491,replace,website
T1491,replace,visual content
T1492,alter,static data
T1492,alter,data
T1492,alter,stored data
T1492,modify,static data
T1492,modify,data
T1492,modify,stored data
T1492,manipulate,static data
T1492,manipulate,data
T1492,manipulate,stored data
T1492,insert,static data
T1492,insert,data
T1492,insert,stored data
T1492,delete,static data
T1492,delete,data
T1492,delete,stored data
T1493,alter,transmitted data
T1493,modify,transmitted data
T1493,manipulate,transmitted data
T1494,alter,runtime data
T1494,alter,binary
T1494,modify,runtime data
T1494,modify,binary
T1494,manipulate,runtime data
T1494,manipulate,binary
T1495,corrupt flash memory content,BIOS
T1495,corrupt flash memory content,firmware
T1495,wipe flash memory content,BIOS
T1495,wipe flash memory content,firmware
T1495,overwrite flash memory content,BIOS
T1495,overwrite flash memory content,firmware
T1495,replace flash memory content,BIOS
T1495,replace flash memory content,firmware
T1496,hijeck,resource
T1496,use,resource
t1497,check presence,virtual machine environment
t1497,check presence,vme
t1497,check presence,sanbox
t1497,check presence,vme artifact
t1497,search,virtual machine environment
t1497,search,vme
t1497,search,sanbox
t1497,search,vme artifact
T1498,spoof,IP address
T1498,use,IP address
T1499,exploit,software vulnerability
T1499,exploit,application vulnerability
T1499,make,repeated request
T1499,perform,repeated request
T1499,make,repeated renegotiation request
T1499,perform,repeated renegotiation request
T1499,send,ACK packet
T1499,send,SYN packet
T1499,spoof,IP address
T1499,use,IP address
t1500,deliver,uncompiled code
t1500,deliver,encrypted source code
t1500,deliver,encoded source code
t1500,deliver,embedded source code
t1500,deliver,text based source code
t1501,use,systemd functionality
t1501,use,systemd
